open_time,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_base_volume,taker_quote_volume,ignore,return_1d,return_7d,volatility_7d,rsi,sma_20,sma_50,sma_200,macd
2024-11-13,87952.0,93265.64,86127.99,90375.2,86763.854127,1731542399999,7790928962.043038,11962100,44342.329327,3983689817.401444,0,0.027551274837266382,0.19588223096943702,6426.562754157272,83.84058855179845,74198.963,68394.1194,64173.910899999995,5273.166948475511
2024-11-14,90375.21,91790.0,86668.21,87325.59,56729.51086,1731628799999,5073860815.928665,9828858,27940.856,2499212755.773147,0,-0.03374388106471693,0.15117346396004416,5941.686827262466,74.31919784519717,75230.326,68877.591,64294.94575,5483.664511813622
2024-11-15,87325.59,91850.0,87073.38,91032.07,47927.95068,1731715199999,4276238971.181429,8009111,24800.61087,2213154236.5096154,0,0.04244437398018164,0.18980959035563827,5410.31979167788,77.64251012545564,76427.2915,69394.75259999999,64430.776099999995,5881.765970134758
2024-11-16,91032.08,91779.66,90056.17,90586.92,22717.87689,1731801599999,2067958511.9048476,4239455,11496.31366,1046686701.002946,0,-0.004890034907478302,0.18140220085537506,3665.3547360765065,76.36435763593542,77555.5525,69891.092,64580.350699999995,6091.129608760908
2024-11-17,90587.98,91449.99,88722.0,89855.99,23867.55609,1731887999999,2153871724.810395,4930719,11852.78227,1070094820.6738938,0,-0.008068824947354392,0.11802885180678735,1425.7548029769216,74.20429551028681,78550.2415,70371.0518,64737.8058,6127.438560861032
2024-11-18,89855.98,92594.0,89376.9,90464.08,46545.03448,1731974399999,4239909950.6618943,7161125,23628.87098,2153158394.316311,0,0.006767384122082332,0.02048653331000505,1432.062108940858,74.84186960166016,79436.6245,70868.2932,64894.82315,6134.56598987554
2024-11-19,90464.07,93905.51,90357.0,92310.79,43660.04682,1732060799999,4025108502.8496137,5647789,22127.852724,2040301638.1161728,0,0.020413737695668788,0.04955861725047561,1513.008927839246,76.72342843760876,80434.927,71447.9572,65041.96705,6217.55647141255
2024-11-20,92310.8,94831.97,91500.0,94286.56,42203.198712,1732147199999,3950932314.6460686,7365987,20425.307962,1912348704.247262,0,0.02140345673566446,0.04327912967274217,2144.899466092776,78.57006982417163,81634.65449999999,72117.57280000001,65193.93965,6369.333441603507
2024-11-21,94286.56,98988.0,94040.0,98317.12,69228.360477,1732233599999,6722807908.325656,9048605,35424.063227,3440467290.318527,0,0.04274798019993509,0.12586837374932136,2998.8117507419443,81.75076407968113,83075.70999999999,72870.9296,65365.46525,6737.188179598088
2024-11-22,98317.12,99588.01,97122.11,98892.0,46189.309243,1732319999999,4555536773.363205,7271311,22709.668193,2240635299.646484,0,0.0058472013826280644,0.0863424285529264,3770.19785189842,82.15753739620462,84551.573,73633.7154,65544.0993,6994.475758601271
2024-11-23,98892.0,98908.85,97136.0,97672.4,24757.84367,1732406399999,2431609866.3295145,3839138,11176.2487,1097538914.9412584,0,-0.012332645714516866,0.07821747333941809,3799.234585026242,78.17638978359687,85996.39349999999,74345.4434,65720.9009,7019.055192195199
2024-11-24,97672.4,98564.0,95734.77,97900.04,31200.97838,1732492799999,3034172011.9517884,4964720,15124.12176,1471313633.7467723,0,0.002330648166728677,0.08952157780466274,3333.3584129312626,78.38690988776742,87498.89499999999,75062.2842,65904.43595,6976.482666467418
2024-11-25,97900.05,98871.8,92600.19,93010.01,50847.45096,1732579199999,4883444806.322193,8289691,23486.92705,2255516841.6102185,0,-0.04994921350389636,0.028142993329506982,2756.9415940671947,64.0856202615538,88680.795,75666.08619999999,66054.11594999999,6473.536184299301
2024-11-26,93010.01,94973.37,90791.1,91965.16,57858.73138,1732665599999,5370918648.818167,10225809,29120.26765,2702543576.089108,0,-0.011233737099909935,-0.0037441993509099714,2837.1160767452434,61.50360196412582,89500.45349999999,76260.90939999999,66209.9418,5922.367445457625
2024-11-27,91965.16,97208.21,91792.14,95863.11,41153.42734,1732751999999,3894358511.6175647,6648690,20316.58245,1922620637.3076189,0,0.04238507278190995,0.01672083486766307,2738.724019245643,66.86685603812859,90500.7145,76934.96179999999,66385.1274,5733.996297414051
2024-11-28,95863.11,96564.0,94640.0,95643.98,28814.54357,1732838399999,2749861591.2596097,4988161,14805.69321,1412851841.0751948,0,-0.002285863665387078,-0.02718895752845485,2581.269369388898,66.30758574825106,91457.4245,77635.121,66555.92735,5503.586921625916
2024-11-29,95643.99,98619.99,95364.99,97460.0,27701.78231,1732924799999,2690451030.634288,5094070,13840.21172,1344148785.2636425,0,0.018987290156683212,-0.014480443311895796,2345.9805656671997,68.64793397380036,92496.5515,78377.7932,66728.52695,5405.215508440058
2024-11-30,97460.0,97463.95,96092.01,96407.99,14503.83306,1733011199999,1402672950.6998208,3354759,7075.91503,684284805.0234444,0,-0.010794274574184248,-0.01294541753862899,2208.5082865563777,65.79667779021634,93298.4505,79055.15299999999,66902.67945,5182.624965249532
2024-12-01,96407.99,97836.0,95693.88,97185.18,16938.60452,1733097599999,1641327626.6062205,3342200,8114.89569,786489040.1936377,0,0.008061468764155144,-0.007301937772446254,2090.4818821887943,66.89076010679484,93725.31,79734.7322,67057.57285,5011.167474541857
2024-12-02,97185.17,98130.0,94395.0,95840.62,37958.66981,1733183999999,3646639621.737588,7560103,18821.93327,1808458555.890584,0,-0.01383503122595442,0.03043339098662612,1815.3112122227235,63.12853248901442,94119.7405,80394.1442,67210.5999,4712.469013451322
2024-12-03,95840.61,96305.52,93578.17,95849.69,35827.32283,1733270399999,3413995542.018656,5361712,17339.11167,1652090703.1755955,0,9.463628261174861e-05,0.042239147955595246,727.1646884517249,63.143591752406174,94393.465,80989.4582,67354.72835,4425.466184808291
2024-12-04,95849.69,99000.0,94587.83,98587.32,43850.53728,1733356799999,4241994533.7861056,6648724,22033.60112,2132655972.045,0,0.028561699051921963,0.028417709377465572,1082.9117162946673,67.46316426223828,94956.5515,81619.7218,67513.08895,4368.560194449121
2024-12-05,98587.32,104088.0,90500.0,96945.63,109921.729662,1733443199999,11048002942.149933,12012364,56235.078356,5657171374.763456,0,-0.016652141472148774,0.013609324915169863,975.6613200567788,62.71627501106611,95252.22949999999,82206.2342,67666.44704999999,4143.230541666897
2024-12-06,96945.63,101898.99,95981.72,99740.84,45049.5331,1733529599999,4456641685.364444,6919102,21999.62416,2175645718.553361,0,0.028832759145512643,0.02340283193104864,1457.1917015461431,66.97685562792813,95709.9255,82852.6154,67807.91815,4142.453628043571
2024-12-07,99740.84,100439.18,98844.0,99831.99,14931.9459,1733615999999,1487953846.8385458,2634566,6776.55,675350661.2973348,0,0.0009138683812970338,0.035515728520011614,1693.7068475775716,67.10885001525898,96208.7255,83480.6952,67956.3364,4101.908711352444
2024-12-08,99831.99,101351.0,98657.7,101109.59,14612.99688,1733702399999,1459576946.402151,2994709,7152.80173,714745738.9188356,0,0.012797501081567075,0.04038074529470448,2092.8789927747475,68.98037853090713,96741.001,84135.327,68116.05125,4125.314161678747
2024-12-09,101109.6,101215.93,94150.05,97276.47,53949.11595,1733788799999,5283626995.705648,8445872,25472.08477,2495722030.5370946,0,-0.0379105483466009,0.014981643482690377,1873.7268271047772,58.26792108691337,96989.285,84700.2166,68262.58535000001,3790.8636835961806
2024-12-10,97276.48,98270.0,94256.54,96593.0,51708.68933,1733875199999,4988660195.092429,11556189,24523.09586,2367164879.170773,0,-0.007026056763778543,0.007754954658695246,1714.27070146816,56.58065630528344,97104.607,85284.5266,68402.80040000001,3431.107284145779
2024-12-11,96593.0,101888.0,95658.24,101125.0,37753.78291,1733961599999,3745703763.01845,8250511,19112.84559,1897146318.2111704,0,0.04691851376393741,0.025740429905184437,1965.16882705442,64.02050224970651,97245.001,85958.50660000001,68561.97255,3471.672985041936
2024-12-12,101125.0,102540.0,99311.64,100004.29,29232.08745,1734047999999,2949462583.8661704,8066322,14175.88661,1430984456.6703603,0,-0.011082422744128628,0.03155026172917741,1777.305470562993,61.22661443831747,97300.61549999999,86625.2194,68719.45565,3374.490636911665
2024-12-13,100004.29,101895.26,99205.0,101424.25,21904.03923,1734134399999,2203903393.0741005,5481660,10669.09365,1073720887.635456,0,0.014198990863292016,0.016877840611729367,1940.215429384512,63.40568387025698,97488.208,87289.7388,68879.39475,3373.1680492094747
2024-12-14,101424.24,102650.0,100609.41,101420.0,14191.70326,1734220799999,1441594367.0463192,3374538,6790.24676,689981854.1394897,0,-4.19031937628489e-05,0.015906825056777762,2057.922298900573,63.3942001032154,97664.20599999999,87984.1722,69044.5028,3333.352140904797
2024-12-15,101420.0,105250.0,101237.14,104463.99,22228.921775,1734307199999,2290462903.835791,3638809,12668.894355,1305611448.3000977,0,0.030013705383553635,0.03317588371192093,2692.6653945447697,67.88118557780555,98236.905,88731.59680000001,69228.56065,3506.995835071735
2024-12-16,104463.99,107793.07,103333.0,106058.66,41302.40274,1734393599999,4364964400.634553,8048054,20349.0995,2150550899.2475224,0,0.01526526030644626,0.09028072256322628,3054.657265553391,69.95866296832104,98941.58,89492.336,69417.0931,3730.285842352707
2024-12-17,106058.65,108353.0,105321.49,106133.74,29064.936466,1734479999999,3103833327.775107,7212799,14187.320446,1515158210.55198,0,0.0007079101319968917,0.09877258186411031,2541.938926172054,70.05686313355747,99455.1115,90215.7666,69610.06175,3868.707063528942
2024-12-18,106133.74,106524.98,100000.0,100204.01,50307.99755,1734566399999,5194263316.259236,8762120,23308.37525,2407213144.2694983,0,-0.0558703575319216,-0.009107441285537754,2672.4552142281823,54.81638229072311,99683.113,90765.11839999999,69772.24755,3460.042013868966
2024-12-19,100204.01,102800.11,95700.0,97461.86,55147.398,1734652799999,5487546517.707753,7273941,26898.63715,2677636003.906506,0,-0.027365671293993032,-0.025423209344319075,3232.325245739643,49.45809117759156,99683.20599999999,91267.4608,69920.7287,2881.685157139713
2024-12-20,97461.86,98233.0,92232.54,97805.44,62884.1357,1734739199999,6022845238.832326,7429007,29463.23021,2822939306.663078,0,0.0035252764517319513,-0.035679928616676904,3682.2451800308045,50.116049112465944,99753.0785,91817.72940000001,70065.7064,2423.124939962785
2024-12-21,97805.44,99540.61,96398.39,97291.99,23483.54143,1734825599999,2296232055.195926,3717638,11726.94119,1146732451.4218132,0,-0.005249707991702657,-0.04070212975744425,4086.8636376074664,49.087622159355206,99758.41900000001,92373.64899999999,70199.47714999999,1995.2811807505059
2024-12-22,97292.0,97448.08,94250.35,95186.27,19353.83036,1734911999999,1857819866.3604,3633551,9293.39749,892081877.7627709,0,-0.02164330280426996,-0.08881261380117689,4399.477829528445,45.00840010704523,99725.7015,92889.87960000001,70319.8685,1469.3600454046973
2024-12-23,95186.28,96538.92,92520.0,94881.47,32810.76703,1734998399999,3100007213.494563,5464919,16339.58355,1544707289.7443693,0,-0.003202142493870186,-0.10538686798418917,3834.725453744754,44.43281675866141,99677.2905,93411.9892,70440.28055,1016.2541981063696
2024-12-24,94881.47,99487.99,93569.02,98663.58,23674.22488,1735084799999,2287214424.706476,3421549,11969.2539,1156798174.582326,0,0.03986141867321402,-0.07038440367785026,1864.9956373031307,52.54281079027017,99681.1035,94028.26060000001,70586.82045,951.3822756007721
2024-12-25,98663.58,99569.15,97632.02,99429.6,14474.1651,1735171199999,1426143976.0493636,3283028,7006.5265,690465056.587186,0,0.0077639591022340415,-0.007728333426975542,1681.9044307846511,54.006958585392354,99805.302,94629.41239999999,70737.41615,950.8217405824107
2024-12-26,99429.61,99963.7,95199.14,95791.6,21192.36727,1735257599999,2049123567.3867724,5203490,10071.87249,973940616.1292444,0,-0.03658870195595676,-0.01713757566293106,1762.6734588383151,46.646436109920884,99607.84,95033.8046,70868.13345,649.3361733676429
2024-12-27,95791.6,97544.58,93500.01,94299.03,26501.26429,1735343999999,2528567849.7794614,5718866,12945.51657,1235623739.0578184,0,-0.01558142885179914,-0.03585086882692823,1982.516804989165,43.99708496979538,99331.19200000001,95402.6274,70991.9286,286.664276850468
2024-12-28,94299.03,95733.99,94135.66,95300.0,8385.8929,1735430399999,794651624.8349556,2732061,4203.59876,398416342.12816703,0,0.01061484937862045,-0.020474347374331736,1993.8617844769904,46.20378749241316,99040.7125,95778.43180000002,71131.85740000001,79.10225790567347
2024-12-29,95300.0,95340.0,93009.52,93738.2,13576.00578,1735516799999,1278370863.9768472,2865838,5651.38589,532195414.1027413,0,-0.01638824763903468,-0.015213013389431151,2185.133975607651,43.334612009297985,98863.799,96119.64660000001,71259.22845,-209.00704192751436
2024-12-30,93738.19,95024.5,91530.45,92792.05,27619.4225,1735603199999,2573126059.769478,5560563,13092.19646,1220209278.2523272,0,-0.010093537106537043,-0.022021370453050526,2487.529028090519,41.647336421068175,98673.7515,96368.0874,71389.32365,-507.82820798567263
2024-12-31,92792.05,96250.0,92033.73,93576.0,19612.03389,1735689599999,1845718801.922704,3347847,9687.96775,911716321.6054019,0,0.008448460832582105,-0.051564923956742725,2210.713758545296,43.60659816293684,98296.3015,96466.64760000001,71526.9837,-673.6228171994735
2025-01-01,93576.0,95151.15,92888.0,94591.79,10373.32613,1735775999999,975444194.1379983,1516556,5347.73648,502914035.6405907,0,0.010855240659998211,-0.04865563172335008,1034.7063197731686,46.13051393557842,98025.6765,96599.44320000001,71668.8014,-714.8105843362282
2025-01-02,94591.78,97839.5,94392.0,96984.79,21970.48948,1735862399999,2118411852.6812797,3569079,10915.96986,1052226710.3336716,0,0.025298178626284695,0.012456102622776744,1366.7117634385834,51.62345411464539,97803.7035,96731.635,71820.341,-548.0396260036359
2025-01-03,96984.79,98976.91,96100.01,98174.18,15253.82936,1735948799999,1486610768.5907917,2851164,7468.60797,727787246.8965588,0,0.012263675572221189,0.041094272125598685,1947.7714671210742,54.127163404072355,97641.4125,96948.6068,71978.69025,-316.25303897949925
2025-01-04,98174.17,98778.43,97514.79,98220.5,8990.05651,1736035199999,881223751.6353604,1559982,4350.80221,426524714.1305539,0,0.0004718144831972193,0.03064533053515217,2298.3695100134787,54.226518909665195,97329.23799999998,97092.3754,72143.91615,-127.35479514031613
2025-01-05,98220.51,98836.85,97276.79,98363.61,8095.63723,1736121599999,793931715.9546323,1685799,3877.90985,380355340.4686036,0,0.0014570278098766654,0.0493439174210728,2390.7227598618733,54.55402387744817,96944.4855,97247.9092,72310.86235000001,33.50992348174623
2025-01-06,98363.61,102480.0,97920.0,102235.6,25263.43375,1736207999999,2540561688.7771435,3853702,12539.59534,1260943259.4662561,0,0.039364049367443865,0.10177111077942569,2835.736720341497,62.39392949942777,96749.5785,97495.50140000001,72497.6904,468.0383506245853
2025-01-07,102235.6,102724.38,96181.81,96954.61,32059.87537,1736294399999,3170421659.717236,4480562,14815.11453,1464336049.7055345,0,-0.05165509861535522,0.03610551850901933,2304.2946942668877,49.78033152876916,96587.1085,97625.31199999999,72661.74565,381.8715245897911
2025-01-08,96954.6,97268.65,92500.9,95060.61,33704.67894,1736380799999,3205849081.112962,5171208,15803.85091,1503791328.6993084,0,-0.01953491432743626,0.004956244088414108,2195.2592241416296,46.174941034904926,96467.046,97680.3084,72815.73865,158.92177171818912
2025-01-09,95060.61,95382.32,91203.67,92552.49,34544.83685,1736467199999,3217669887.2453976,6027161,15323.62663,1427812152.272761,0,-0.026384429891623817,-0.04570098053519511,3020.637303504291,41.852140294505325,96204.3985,97645.627,72962.45105,-217.64298362814588
2025-01-10,92552.49,95836.0,92206.02,94726.11,31482.86424,1736553599999,2962085343.283704,5531444,15617.43823,1469711545.6571271,0,0.02348526765730452,-0.03512196384018684,3145.433549980896,46.52447472320942,96076.10449999999,97573.80680000002,73134.6151,-336.7979003966029
2025-01-11,94726.1,95050.94,93831.73,94599.99,7047.9043,1736639999999,665685994.93301,1496191,3412.37671,322346977.43545526,0,-0.0013314174940783907,-0.03686104224678144,3184.4246984334486,46.29204504682564,96046.7905,97487.9666,73298.585,-436.37559415654687
2025-01-12,94599.99,95450.1,93711.19,94545.06,8606.86622,1736726399999,813278829.6583949,1658863,4028.33031,380691769.9184427,0,-0.0005806554525006336,-0.038820759018502904,3109.4060597288662,46.183824353454966,96029.97,97425.4198,73466.98535,-513.8012448897643
2025-01-13,94545.07,95940.0,89256.69,94536.1,42619.56423,1736812799999,3930666134.3474574,5740963,19473.88042,1797888178.849608,0,-9.476962625010188e-05,-0.07531133968989279,1283.6053028731671,46.16486608716173,95823.59599999999,97358.141,73631.13350000001,-569.3218402518105
2025-01-14,94536.11,97371.0,94346.22,96560.86,27846.61753,1736899199999,2676048470.3569503,4532923,14248.69616,1369464111.693496,0,0.021417849900725594,-0.004061178730954573,1172.7229579334185,51.05445268207225,95680.159,97429.15800000001,73811.7986,-444.81356778329064
2025-01-15,96560.85,100681.94,96500.0,100497.35,30509.99179,1736985599999,3006242382.8867946,3487945,15494.17873,1527728226.3083327,0,0.04076693186038316,0.05719235338380435,2516.7270033494005,58.87493025712381,95915.44649999999,97599.8018,74009.35195,-28.17325667224941
2025-01-16,100497.35,100866.66,97335.13,99987.3,27832.85317,1737071999999,2765162040.639799,3762755,13513.53707,1342462621.6273284,0,-0.005075258203325772,0.08033073988609063,2663.921637058464,57.590937665068644,96199.86,97682.28559999999,74195.4284,257.8876509694237
2025-01-17,99987.3,105865.22,99950.77,104077.48,39171.85292,1737158399999,4040993985.475047,3886907,20673.213,2131223293.2048464,0,0.04090699518838892,0.09872008889629269,3752.4212119317212,64.31240049345153,96638.734,97850.9556,74401.31585,805.3527193385962
2025-01-18,104077.47,104988.88,102277.55,104556.23,24307.82998,1737244799999,2521522119.379525,3403162,11607.51274,1204170928.374812,0,0.0045999384304846735,0.10524567708728072,4186.265349069746,65.01140927335399,97179.6355,97992.8802,74613.41965,1263.2914171282464
2025-01-19,104556.23,106422.43,99651.6,101331.57,43397.28298,1737331199999,4513423971.410252,5271920,21079.51082,2193270771.0019445,0,-0.030841395103859304,0.07178069377712615,3668.462909461352,56.92381885545725,97606.6115,98091.3518,74819.0346,1350.4409790189675
2025-01-20,101331.57,109588.0,99550.0,102260.01,89529.231732,1737417599999,9398787064.320717,11597937,44770.529492,4704453254.515383,0,0.009162396279856155,0.0817032858347233,2709.943220819449,58.5236874130634,98040.812,98192.8484,75045.0846,1477.39449925792
2025-01-21,102260.0,107240.81,100119.04,106143.82,45941.02002,1737503999999,4768512258.156501,6842980,23227.02741,2411854258.5127187,0,0.03797975376689289,0.099242695228688,2290.5323938975653,64.46863249850298,98618.4135,98398.9124,75292.65974999999,1869.8427045817953
2025-01-22,106143.82,106394.46,103339.12,103706.66,22248.69254,1737590399999,2331144640.658579,4364035,10501.59306,1100173331.9876585,0,-0.022960922265658046,0.03193427488386513,2090.133459165411,58.77545818575377,98954.50700000001,98556.0518,75520.0424,1961.5902990140894
2025-01-23,103706.66,106850.0,101262.28,103910.34,53953.12031,1737676799999,5610760848.131639,6961383,27045.92646,2813824950.5718837,0,0.0019640011547956693,0.03923538289362738,1558.53226979104,59.10052511090694,99241.31499999999,98662.51220000001,75760.30505,2027.3659892500727
2025-01-24,103910.35,107120.0,102750.0,104870.5,23609.24017,1737763199999,2483818574.373748,4798886,11893.4605,1251601023.3484685,0,0.009240273874573157,0.007619515768444884,1617.2180565606316,60.67475547200399,99573.81499999999,98821.0096,76001.08445,2132.3897238879435
2025-01-25,104870.51,105286.52,104106.09,104746.85,9068.32377,1737849599999,949511531.3578016,1770765,4462.60438,467284996.37609667,0,-0.0011790732379457491,0.0018231338295193744,1633.098271072516,60.35258803297774,99892.977,98921.12979999998,76234.56869999999,2180.508721408929
2025-01-26,104746.86,105500.0,102520.44,102620.0,9812.51238,1737935999999,1024352365.4715524,1813011,4642.17247,484871090.3361497,0,-0.020304667873067395,0.012714990994415531,1349.5708836600397,54.94810957675934,99912.197,98976.89,76459.03945,2023.69644059024
2025-01-27,102620.01,103260.0,97777.77,102082.83,50758.1341,1738022399999,5092886322.829244,9368910,23529.22433,2361569760.8418937,0,-0.0052345546677060595,-0.0017326421149380655,1389.5209101989346,53.64158064762822,100168.60800000001,98996.35479999999,76682.75415,1834.9245802269725
2025-01-28,102082.83,103800.0,100272.68,101335.52,22022.05765,1738108799999,2253977324.0362086,5428644,10756.64741,1101357650.2919877,0,-0.0073206238502596666,-0.04529985824893057,1347.6248344946082,51.79639718280176,100482.3535,99077.5358,76899.98625,1606.5011046691216
2025-01-29,101335.52,104782.68,101328.01,103733.24,23155.35802,1738195199999,2380383694.772136,5189699,11675.17182,1200636637.8143668,0,0.023661199942527578,0.00025629983648101096,1348.9173589759384,56.917054683368,101041.391,99220.34060000001,77122.63235,1600.500249406774
2025-01-30,103733.25,106457.44,103278.54,104722.94,19374.07472,1738281599999,2038112603.5126407,3990075,10140.92834,1066933244.9920208,0,0.00954081835292131,0.00782020345617207,1439.2772029949365,58.85974252647251,101541.23250000001,99292.29939999999,77342.2575,1656.5098328974273
2025-01-31,104722.94,106012.0,101560.0,102429.56,21983.18193,1738367999999,2282174002.1952176,4331904,10697.39968,1111485874.1292844,0,-0.021899499765762886,-0.023275754382786396,1327.5814912890464,52.90637398503216,101932.71100000001,99340.8048,77530.7846,1498.5666879639466
2025-02-01,102429.56,102783.71,100279.51,100635.65,12290.95747,1738454399999,1250354228.2372296,2588786,5625.89331,572540016.1490111,0,-0.01751359666096397,-0.03924891297447142,1383.6570202645662,48.75252382102037,102237.2405,99325.03279999999,77708.7429,1214.6404440649058
2025-02-02,100635.66,101456.6,96150.0,97700.59,34619.49939,1738540799999,3412084312.583628,7202339,15587.16669,1536076091.303013,0,-0.029165211334154395,-0.04793812122393304,2277.9272861630857,42.827782014095284,102395.465,99250.64459999999,77876.80589999999,744.2132108782971
2025-02-03,97700.59,102500.01,91231.0,101328.52,75164.7385,1738627199999,7228589180.71162,10625262,36736.56946,3537845694.4812655,0,0.03713314320824468,-0.007389195616931854,2280.4760229001504,50.788709662488124,102633.84800000001,99187.93519999999,78063.5089,656.5713249243709
2025-02-04,101328.51,101732.31,96150.0,97763.13,40267.98697,1738713599999,3989698644.2649302,6618911,19091.58154,1891457194.3598328,0,-0.03518644109279401,-0.03525308795968085,2730.4492093877507,44.26529709463347,102497.137,99022.0246,78219.02455,296.0051598616119
2025-02-05,97763.14,99149.0,96155.0,96612.43,26233.30444,1738799999999,2562342153.829685,4471763,11032.55174,1078316288.1425588,0,-0.011770285996367091,-0.06864540238018224,2942.2549363805147,42.3736367472997,102328.39349999999,98831.5984,78366.3869,-81.65670917459647
2025-02-06,96612.44,99120.0,95676.64,96554.35,23515.20405,1738886399999,2289071921.21756,4242807,11261.53049,1096611639.3760087,0,-0.0006011648811647952,-0.07800191629455777,2406.9054270464617,42.2754354907362,101952.237,98758.60520000002,78508.33195,-381.24823951150756
2025-02-07,96554.35,100137.99,95620.34,96506.8,31794.22065,1738972799999,3107592434.6738343,5012456,15249.3537,1491114588.559852,0,-0.0004924687494659574,-0.057822761320072025,2010.100796549362,42.18923067879199,101549.76550000001,98739.504,78653.2059,-615.4194015759131
2025-02-08,96506.8,96880.0,95688.0,96444.74,10147.24294,1739059199999,977040267.5158632,1757892,4450.52682,428452764.9047411,0,-0.0006430634939713631,-0.0416443874511665,1757.1289812206146,42.068658249056206,101305.424,98712.29,78805.74955000001,-796.8241649987176
2025-02-09,96444.75,97323.09,94713.0,96462.75,14120.91613,1739145599999,1359495152.3107975,2293192,6663.72875,641795598.1752762,0,0.00018673905907151678,-0.01266972901596597,1802.173427222867,42.1203544815995,101015.561,98695.70520000001,78961.1833,-928.4330917260086
2025-02-10,96462.75,98345.0,95256.0,97430.82,20572.87537,1739231999999,1999112052.6687863,3475919,9607.62329,933665618.5050192,0,0.010035687350816946,-0.03846597187050593,538.9213249211377,44.96334287468878,100579.91100000001,98740.59619999999,79119.33765,-943.7401073473739
2025-02-11,97430.82,98478.42,94876.88,95778.2,18647.76379,1739318399999,1806534846.3863196,3716586,8594.50066,832320054.8763715,0,-0.016961983897908373,-0.0203034620515935,482.26570578728143,41.239325462354614,100183.488,98758.53080000001,79258.6887,-1076.8108448587445
2025-02-12,95778.21,98119.99,94088.23,97869.99,29151.16625,1739404799999,2800142168.3943653,4992737,13820.70553,1328044257.0401335,0,0.021839938524633062,0.013016544558500431,698.7561263569728,47.20026374777609,99881.47050000001,98742.659,79408.55615,-1001.9307577823638
2025-02-13,97870.0,98083.91,95217.36,96608.14,19921.77616,1739491199999,1916988246.3921185,3909456,8852.16215,851823567.0939348,0,-0.0128931248485874,0.0005570955632758778,696.9101537654649,44.281969277826605,99468.35250000001,98686.2298,79550.34745,-1032.506407420151
2025-02-14,96608.13,98826.0,96252.82,97500.48,18173.02646,1739577599999,1768073218.8690155,3499564,9061.31682,881925349.6444213,0,0.009236695789816451,0.010296476517716924,743.7850146011565,46.78753267332779,99106.034,98720.4074,79703.92640000001,-973.5114160261728
2025-02-15,97500.47,97972.26,97223.58,97569.66,7349.37683,1739663999999,717245393.778092,1694327,3579.14202,349322778.2339769,0,0.0007095349684433927,0.011663881306538837,757.7985088792169,46.986568124124915,98853.517,98785.82,79860.8347,-910.6774892528192
2025-02-16,97569.67,97704.47,96046.18,96118.12,8191.4249,1739750399999,794694242.2949731,1596701,3719.73063,360842416.66441673,0,-0.014876960727340904,-0.0035726744261386223,810.2803556456662,43.324831868310646,98555.2815,98802.1824,80018.2853,-966.8629028719588
2025-02-17,96118.12,97046.59,95205.0,95780.0,16492.0451,1739836799999,1584593526.1754677,2831237,8010.41565,769979077.1361973,0,-0.0035177550289164916,-0.01694350925097421,893.8717228798854,42.4940856761667,98277.5055,98843.01840000002,80170.41519999999,-1026.8369687801314
2025-02-18,95780.01,96753.91,93388.09,95671.74,23368.19471,1739923199999,2223994802.892005,4234248,11432.47367,1088319233.5219896,0,-0.0011302986009604776,-0.0011115264225052268,913.7739805582132,42.214972824986596,97874.43049999999,98900.61219999999,80341.28225,-1070.7594766138209
2025-02-19,95671.74,96899.99,95029.99,96644.37,16438.50954,1740009599999,1576817572.1032505,2784225,7173.61807,688586919.9759259,0,0.01016632497746972,-0.01252293987155828,764.4069059656742,45.66778590975292,97470.50200000001,98961.97959999999,80521.01415,-1015.380592704445
2025-02-20,96644.37,98711.36,96415.09,98305.0,17057.39177,1740095999999,1663386824.7315507,2386973,8356.42859,815056614.173827,0,0.017182894357943512,0.017564358448470374,1012.4729842051188,51.046198013872896,97264.274,99036.2438,80721.73415,-827.9493806078826
2025-02-21,98305.01,99475.0,94871.95,96181.98,32249.2814,1740182399999,3143975917.573464,4528525,15313.58184,1493403646.8483028,0,-0.02159625654849706,-0.013523010348256759,982.3044662727841,44.92358303804732,97041.5905,99020.18760000002,80932.55,-841.0239650837029
2025-02-22,96181.99,96980.0,95770.49,96551.01,11268.17708,1740268799999,1087077133.8226364,1506418,5293.28051,510722895.1675426,0,0.0038367893861199764,-0.010440233162645085,887.3258228452461,46.13303419205119,96984.1115,98987.7242,81135.195,-812.2449761108146
2025-02-23,96551.01,96650.0,95227.94,96258.0,10884.84913,1740355199999,1044392011.791024,1457368,4619.93267,443381984.4110255,0,-0.003034768875022631,0.0014552927169195762,879.7652966896492,45.28275615896672,96730.5855,98948.4742,81340.8142,-803.8149992675462
2025-02-24,96258.0,96500.0,91349.26,91552.88,31550.10299,1740441599999,2981809595.445377,4972684,14438.63366,1366473567.8747733,0,-0.04888030085811046,-0.04413363959072869,2078.3227619272698,34.33817598231752,96420.073,98812.2596,81490.14865,-1163.3872396408551
2025-02-25,91552.88,92540.69,86050.99,88680.4,78333.11111,1740527999999,6962982500.904473,10289145,35822.15275,3183981371.4750504,0,-0.0313750916410277,-0.07307633372195399,3433.527775560407,29.629848349451834,96023.47150000001,98541.1556,81629.3607,-1660.9891118462692
